15	9.9693135871E-1	1.0028542738E-1	9.0870263139E1	9.0110573297E-1	8.249704647E0	2.7258726347E-1	9.3619382438E1	6.9264529663E1
16	1.051224406E0	1.0569318333E-1	8.9963968138E1	9.8944150286E-1	9.0648373013E0	2.9943353861E-1	9.2981128093E1	6.9209207663E1
17	1.1084742594E0	1.1139256072E-1	8.9008316226E1	1.082602457E0	9.9244104936E0	3.277274628E-1	9.2308150109E1	6.9150875481E1
18	1.1688419468E0	1.173992846E-1	8.800061943E1	1.180852148E0	1.0830847115E1	3.5754710271E-1	9.1598559431E1	6.9089369324E1
19	1.2324972654E0	1.2372991303E-1	8.6938043388E1	1.2844685235E0	1.1786702692E1	3.8897473459E-1	9.0850364827E1	6.9024516506E1
20	1.2996192597E0	1.3040192814E-1	8.5817599384E1	1.3937447163E0	1.2794670922E1	4.2209706726E-1	9.0061465469E1	6.8956134911E1
21	1.3703967246E0	1.3743375217E-1	8.4636135934E1	1.5089898656E0	1.3857592465E1	4.5700548948E-1	8.9229646361E1	6.888403252E1
22	1.4450287371E0	1.4484476061E-1	8.3390329929E1	1.6305299917E0	1.497846433E1	4.9379632161E-1	8.8352573626E1	6.88080069E1
23	1.5237252155E0	1.5265542626E-1	8.2076677287E1	1.7587089285E0	1.6160444968E1	5.3257107081E-1	8.7427784279E1	6.8727844555E1
24	1.6067075103E0	1.6088727612E-1	8.0691483093E1	1.893889283E0	1.7406866869E1	5.7343672479E-1	8.6452683367E1	6.8643320421E1
25	1.6942090267E0	1.6956304566E-1	7.9230851216E1	2.0364534732E0	1.8721242431E1	6.1650603399E-1	8.5424532821E1	6.8554197141E1
26	1.7864758807E0	1.7870665084E-1	7.7690673341E1	2.1868047979E0	2.0107277229E1	6.6189783513E-1	8.4340447466E1	6.8460224485E1
27	1.8837675919E0	1.8834333075E-1	7.6066617423E1	2.3453685889E0	2.1568877604E1	7.0973736717E-1	8.319738379E1	6.8361138578E1
28	1.9863578129E0	1.984996844E-1	7.4354115502E1	2.5125934057E0	2.3110162912E1	7.6015662558E-1	8.1992132765E1	6.8256661187E1
29	2.0945350992E0	2.0920371517E-1	7.254835085E1	2.688952304E0	2.4735478185E1	8.1329472631E-1	8.0721311995E1	6.8146498967E1
30	2.2086037205E0	2.2048497598E-1	7.0644244437E1	2.8749441818E0	2.6449403865E1	8.6929828179E-1	7.9381353461E1	6.8030342578E1
31	2.3288845169E0	2.3237457518E-1	6.8636440636E1	3.0710951802E0	2.8256771515E1	9.2832181575E-1	7.7968496593E1	6.7907865879E1
32	2.4557158007E0	2.4490533582E-1	6.6519292172E1	3.2779601812E0	3.0162674712E1	9.9052817955E-1	7.6478774717E1	6.7778724954E1
33	2.5894543078E0	2.5811181477E-1	6.4286844238E1	3.4961243677E0	3.2172486045E1	1.0560890113E0	7.4908006838E1	6.7642557203E1
34	2.7304762013E0	2.7203045919E-1	6.1932817753E1	3.7262048879E0	3.4291869984E1	1.1251851998E0	7.3251783403E1	6.7498980276E1
35	2.8791781289E0	2.8669968106E-1	5.9450591711E1	3.9688525935E0	3.6526799812E1	1.1980073908E0	7.1505455013E1	6.7347591015E1
36	3.0359783382E0	3.0215994694E-1	5.6833184565E1	4.224753881E0	3.8883575045E1	1.274756513E0	6.9664120017E1	6.7187964347E1
37	3.2013178529E0	3.1845391407E-1	5.4073234609E1	4.4946326367E0	4.1368838263E1	1.3556443277E0	6.772260976E1	6.7019652061E1
38	3.3756617118E0	3.3562653215E-1	5.1162979289E1	4.7792522821E0	4.3989594398E1	1.4408940157E0	6.5675474729E1	6.6842181565E1
39	3.5595002768E0	3.5372519838E-1	4.8094233402E1	5.0794179347E0	4.6753229308E1	1.5307407907E0	6.351696801E1	6.6655054537E1
40	3.7533506099E0	3.7279984231E-1	4.4858366111E1	5.3959786785E0	4.9667532258E1	1.6254325545E0	6.124103105E1	6.6457745563E1
41	3.9577579257E0	3.9290308634E-1	4.1446276733E1	5.7298299712E0	5.2740716953E1	1.725230575E0	5.8841275724E1	6.6249700647E1
42	4.1732971219E0	4.1409040561E-1	3.7848369238E1	6.0819161755E0	5.5981444057E1	1.8304102071E0	5.6310965844E1	6.6030335644E1
43	4.4005743906E0	4.3642026646E-1	3.4054525412E1	6.4532332255E0	5.9398845995E1	1.9412616563E0	5.3642998919E1	6.5799034634E1
44	4.6402289146E0	4.5995427343E-1	3.0054076658E1	6.8448314411E0	6.3002552963E1	2.0580907794E0	5.0829886881E1	6.5555148219E1
45	4.8929346499E0	4.8475736046E-1	2.5835774459E1	7.2578184997E0	6.6802718801E1	2.1812199249E0	4.7863734355E1	6.5297991695E1
46	5.1594021902E0	5.1089795609E-1	2.1387759653E1	7.6933625628E0	7.0810049221E1	2.3109888237E0	4.4736217396E1	6.5026843165E1
47	5.4403806996E0	5.3844819986E-1	1.6697531085E1	8.1526955731E0	7.5035828946E1	2.447755525E0	4.1438559686E1	6.4740941551E1
48	5.7366598509E0	5.6748410051E-1	1.1751915567E1	8.6371167174E0	7.9491949926E1	2.5918973898E0	3.7961511357E1	6.4439484655E1
49	6.049071498E0	5.9808577254E-1	6.5370475894E0	9.1479960712E0	8.4190927073E1	2.7438121266E0	3.429532767E1	6.4121627382E1
50	6.3784891871E0	6.3033764401E-1	1.0384174001E0	9.6867783732E0	8.914584696E1	2.9039188901E0	3.0429771933E1	6.378648201E1
51	6.3329639123E0	6.6432870918E-1	9.4401581831E-2	1.0254986687E1	8.9516832574E1	3.0726594365E0	3.0481653119E1	6.3797360463E1
52	6.1774430891E0	7.0015274891E-1	8.5819619846E-3	1.0808835804E1	8.8998721216E1	3.2504993458E0	3.1666183427E1	6.3908531367E1
53	6.0147357872E0	7.379086053E-1	7.8017836224E-4	1.1335126528E1	8.8370024971E1	3.4379293027E0	3.2901982144E1	6.4024584598E1
54	5.855315524E0	7.7770045174E-1	7.0925305658E-5	1.1832511413E1	8.7699912963E1	3.6354664521E0	3.4077704719E1	6.4135713659E1
55	5.700029931E0	8.1963807917E-1	6.4477550598E-6	1.2300825201E1	8.6992982069E1	3.8436558256E0	3.5183068366E1	6.4241031475E1
56	5.5488543313E0	8.6383719899E-1	5.8615955089E-7	1.2739971176E1	8.6247867757E1	4.063071846E0	3.6216880749E1	6.4340454273E1
57	5.401687445E0	9.1041976233E-1	5.3287231899E-8	1.3149818792E1	8.5462567436E1	4.2943199119E0	3.7178676063E1	6.4433963549E1
58	5.2584236553E0	9.5951429655E-1	4.844293809E-9	1.3530193159E1	8.4634919208E1	4.5380380678E0	3.806795157E1	6.452153876E1
59	5.1189595078E0	1.0112562598E0	4.4039034628E-10	1.3880872775E1	8.3762639929E1	4.7948987651E0	3.8884094869E1	6.460315097E1
60	4.9831942341E0	1.0657884148E0	4.0035486025E-11	1.4201587925E1	8.2843322917E1	5.0656107169E0	3.9626373702E1	6.4678762017E1
61	4.8510297331E0	1.1232612227E0	3.6395896386E-12	1.4492019034E1	8.1874431668E1	5.3509208538E0	4.0293931214E1	6.4748324175E1
62	4.7223705048E0	1.1838332582E0	3.3087178533E-13	1.4751794914E1	8.0853292897E1	5.6516163848E0	4.0885781434E1	6.4811779824E1
63	4.5971235824E0	1.2476716473E0	3.0079253212E-14	1.4980490893E1	7.9777089163E1	5.9685269689E0	4.1400804509E1	6.4869061115E1
64	4.4751984645E0	1.314952528E0	2.7344775647E-15	1.5177626819E1	7.8642851097E1	6.3025270045E0	4.1837741625E1	6.4920089608E1
65	4.35650705E0	1.3858615364E0	2.4858886952E-16	1.534266493E1	7.7447449208E1	6.6545380422E0	4.2195189597E1	6.496477588E1
66	4.2409635746E0	1.4605943193E0	2.2598988138E-17	1.5475007594E1	7.6187585251E1	7.0255313269E0	4.2471595113E1	6.5003019118E1
67	4.1284845484E0	1.5393570733E0	2.0544534671E-18	1.5573994894E1	7.4859783126E1	7.4165304778E0	4.2665248613E1	6.5034706673E1
68	4.018988696E0	1.6223671142E0	1.8676849701E-19	1.5638902066E1	7.3460379288E1	7.8286143129E0	4.2774277792E1	6.5059713596E1
69	3.9123968974E0	1.7098534764E0	1.6978954274E-20	1.5668936784E1	7.1985512642E1	8.2629198253E0	4.2796640687E1	6.5077902139E1
70	3.8086321314E0	1.8020575448E0	1.5435412976E-21	1.5663236267E1	7.0431113886E1	8.7206453201E0	4.273011836E1	6.5089121222E1
71	3.7076194191E0	1.8992337207E0	1.4032193615E-22	1.5620864218E1	6.8792894292E1	9.203053721E0	4.2572307126E1	6.5093205877E1
72	3.6092857705E0	2.0016501238E0	1.275653965E-23	1.5540807572E1	6.7066333868E1	9.7114760546E0	4.2320610316E1	6.5089976645E1
73	3.5135601314E0	2.1095893317E0	1.1596854227E-24	1.5421973057E1	6.5246668895E1	1.0247315123E1	4.1972229558E1	6.5079238948E1
74	3.4203733319E0	2.2233491597E0	1.0542594752E-25	1.5263183547E1	6.3328878783E1	1.0812049373E1	4.1524155538E1	6.5060782414E1
75	3.329658037E0	2.3432434822E0	9.584177047E-27	1.5063174198E1	6.1307672221E1	1.1407236977E1	4.0973158218E1	6.5034380171E1
76	3.2413486971E0	2.4696030987E0	8.7128882246E-28	1.4820588364E1	5.917747259E1	1.2034520131E1	4.0315776493E1	6.4999788088E1
77	3.1553815015E0	2.6027766461E0	7.9208074769E-29	1.4533973269E1	5.6932402575E1	1.2695629587E1	3.9548307244E1	6.4956743983E1
78	3.0716943318E0	2.7431315605E0	7.2007340699E-30	1.4201775437E1	5.4566267963E1	1.3392389423E1	3.8666793762E1	6.4904966777E1
79	2.9902267169E0	2.8910550908E0	6.5461218817E-31	1.3822335852E1	5.2072540562E1	1.4126722082E1	3.7667013521E1	6.4844155603E1
80	2.9109197898E0	3.04582064E0	5.9510198925E-32	1.3393884845E1	4.9444340206E1	1.4900653674E1	3.6565923398E1	6.4770524181E1
81	2.8337162445E0	3.0630465553E0	5.4100180841E-33	1.2914840455E1	4.6675447352E1	1.5716015796E1	3.6910611288E1	6.2073201973E1
82	2.7585602951E0	3.0661282047E0	4.9181982582E-34	1.2422264877E1	4.389089686E1	1.6535989273E1	3.7339479158E1	5.9358322739E1
83	2.6853976352E0	3.0678838135E0	4.4710893257E-35	1.1920181084E1	4.1103547275E1	1.7356787704E1	3.7750380641E1	5.6638795245E1
84	2.6141753986E0	3.0694797409E0	4.0646266597E-36	1.1409174352E1	3.8314604397E1	1.8178056108E1	3.8141094832E1	5.3915874111E1
85	2.5448421214E0	3.0710230575E0	3.6951151452E-37	1.0889511619E1	3.5524213787E1	1.899975174E1	3.8511911971E1	5.1189752362E1
86	2.4773477045E0	3.071163359E0	3.3591955865E-38	1.0361425212E1	3.2732423761E1	1.9821860516E1	3.8866755961E1	4.8460524484E1
87	2.4116433775E0	3.0738623099E0	3.0538141696E-39	9.8255031725E0	2.9940510381E1	2.0644006851E1	3.9196351539E1	4.5729511261E1
88	2.3476816637E0	3.075397574E0	2.7761946996E-40	9.2812673734E0	2.714614843E1	2.1466875691E1	3.9510250981E1	4.2994430968E1
89	2.2854163452E0	3.0755371435E0	2.5238133633E-41	8.7292306682E0	2.4350396822E1	2.2290155519E1	3.9809656713E1	4.0256384674E1
90	2.2248024304E0	3.0768055256E0	2.2943757848E-42	8.1699626781E0	2.1554525726E1	2.311347271E1	4.0088862194E1	3.7516683173E1
91	2.1657961205E0	3.0793331936E0	2.085796168E-43	7.6033520191E0	1.8757510896E1	2.3937129445E1	4.0347869728E1	3.4774341234E1
92	2.1083547786E0	3.0807213913E0	1.8961783345E-44	7.0292473191E0	1.5958210356E1	2.4761462833E1	4.0593006302E1	3.2028254167E1
93	2.0524368986E0	3.0808475911E0	1.723798486E-45	6.448134424E0	1.3157664229E1	2.558616784E1	4.0825146784E1	2.9279497047E1
94	1.9980020751E0	3.0819867501E0	1.5670895327E-46	5.8605271845E0	1.0357026724E1	2.641090663E1	4.1039147031E1	2.6529255322E1
95	1.9450109744E0	3.0842567502E0	1.4246268479E-47	5.2663257799E0	7.555389654E0	2.7235950372E1	4.1235005805E1	2.3776645557E1
96	1.8934253061E0	3.0844631139E0	1.2951153163E-48	4.6653942886E0	4.7517518047E0	2.806160179E1	4.1421013806E1	2.1020676931E1
97	1.8432077951E0	3.0865349214E0	1.1773775602E-49	4.058447522E0	1.9480631989E0	2.8887308451E1	4.1587919787E1	1.8263261705E1
98	1.7943221553E0	3.0867232676E0	1.0703432366E-50	3.4451441755E0	1.7709665444E-1	2.9713569732E1	4.1540984274E1	1.5502741013E1
99	1.7467330626E0	2.9933064313E0	9.7303930599E-52	2.8261423291E0	1.6099695858E-2	3.0539881434E1	4.3024879044E1	1.5625379244E1
100	1.7004061299E0	2.8690861181E0	8.8458118726E-53	2.226649764E0	1.4636087144E-3	3.1341185572E1	4.4746629028E1	1.4909669421E1
101	1.6553078823E0	2.7480157444E0	8.0416471569E-54	1.6550583553E0	1.3305533767E-4	3.2109236099E1	4.6424152706E1	1.4243680918E1
102	1.6114057323E0	2.6318721898E0	7.3105883245E-55	1.1106668266E0	1.2095939788E-5	3.2844876248E1	4.8040126305E1	1.3608211503E1
103	1.5686679572E0	2.5206208296E0	6.6459893859E-56	5.9229446814E-1	1.0996308898E-6	3.3549424923E1	4.9595227358E1	1.300040067E1
104	1.5270636753E0	2.414070649E0	6.0418085326E-57	1.8123853935E-1	9.9966444532E-8	3.4224191756E1	5.1091679431E1	1.241892107E1
105	1.486562824E0	2.3120243572E0	5.4925532115E-58	0.0	9.0878585938E-9	3.4870435249E1	5.2531759877E1	1.1862630258E1
106	1.447136138E0	2.2142916985E0	4.9932301922E-59	1.7175239261E-1	8.2616896307E-10	3.5489361085E1	5.3917667722E1	1.133044618E1
107	1.4087551285E0	2.1206903417E0	4.5393001748E-60	1.6719716795E-1	7.510626937E-11	3.6082124019E1	5.5251515075E1	1.0821334032E1
108	1.3713920617E0	2.0310456511E0	4.1266365225E-61	0.0	6.82784267E-12	3.6649829995E1	5.6535329562E1	1.0334303238E1
109	1.3350199399E0	1.945190373E0	3.7514877477E-62	0.0	6.2071297E-13	3.7193538206E1	5.7771057714E1	9.868405527E0
110	1.2996124812E0	1.8629643234E0	3.410443407E-63	1.5424364526E-1	5.6428451818E-14	3.7714263074E1	5.896056824E1	9.4227331039E0
111	1.2651441007E0	1.7842140895E0	3.1004030973E-64	0.0	5.1298592562E-15	3.8212976139E1	6.0105655207E1	8.9964169294E0
112	1.2315898921E0	1.7087927435E0	2.8185482703E-65	0.0	4.6635084147E-16	3.869060787E1	6.1208041076E1	8.5886250741E0
113	1.1989256097E0	1.6365595684E0	2.5623166093E-66	1.422936907E-1	4.2395531043E-17	3.9148049408E1	6.2269379619E1	8.1985611388E0
114	1.1671276509E0	1.5673797955E0	2.3293787358E-67	1.3851977105E-1	3.8541391857E-18	3.9586154222E1	6.3291258713E1	7.8254627436E0
115	1.136173039E0	1.501124353E0	2.1176170325E-68	1.3484594347E-1	3.5037628961E-19	4.0005739702E1	6.4275203019E1	7.46860008E0
116	1.1060394066E0	1.4376696253E0	1.9251063932E-69	1.3126955331E-1	3.1852389965E-20	4.0407588689E1	6.5222676547E1	7.1272745253E0
117	1.0767049799E0	1.376897222E0	1.7500967211E-70	0.0	2.895671815E-21	4.079245093E1	6.6135085127E1	6.8008173151E0
118	1.0481485621E0	1.3186937573E0	1.5909970192E-71	0.0	2.6324289227E-22	4.116104448E1	6.7013778761E1	6.4885882724E0
119	1.0203495189E0	1.2629506384E0	1.4463609265E-72	0.0	2.3931172025E-23	4.151405704E1	6.7860053895E1	6.1899745912E0
120	9.9328776317E-1	1.2095638628E0	1.3148735696E-73	1.1788769929E-1	2.1755610931E-24	4.1852147241E1	6.8675155585E1	5.9043896711E0
121	9.6694374055E-1	1.1584338246E0	1.1953396087E-74	1.1476107644E-1	1.9777828119E-25	4.2175945873E1	6.9460279582E1	5.6312720011E0
122	9.4129841528E-1	1.109465128E0	1.0866723715E-75	0.0	1.7979843745E-26	4.2486057063E1	7.0216574323E1	5.3700840919E0
123	9.1633325648E-1	1.0625664101E0	9.8788397413E-77	1.0875440471E-1	1.6345312495E-27	4.2783059398E1	7.0945142852E1	5.1203114526E0
124	8.9203022473E-1	1.0176501697E0	8.9807634012E-78	1.0587001551E-1	1.4859374996E-28	4.3067507008E1	7.1647044652E1	4.8814616112E0
125	8.6837175909E-1	9.7463260474E-1	8.1643303647E-79	1.0306212621E-1	1.3508522724E-29	4.3339930601E1	7.2323297403E1	4.6530631766E0
126	8.4534076433E-1	9.3343345529E-1	7.4221185134E-80	0.0	1.2280475203E-30	4.360083845E1	7.2974878673E1	4.4346649404E0
127	8.2292059865E-1	8.9397585431E-1	6.7473804667E-81	0.0	1.1164068367E-31	4.385071734E1	7.3602727536E1	4.2258350173E0
128	8.0109506161E-1	8.5618618398E-1	6.1339822424E-82	0.0	1.014915306E-32	4.4090033484E1	7.4207746123E1	4.0261600212E0
129	7.7984838245E-1	8.1999393843E-1	5.5763474931E-83	0.0	9.2265027823E-34	4.4319233383E1	7.479080111E1	3.8352442771E0
130	7.5916520866E-1	7.8533159218E-1	5.0694068119E-84	0.0	8.3877298021E-35	4.4538744667E1	7.535272515E1	3.6527090661E0
131	7.3903059493E-1	7.5213447413E-1	4.6085516472E-85	0.0	7.625208911E-36	4.4748976887E1	7.5894318236E1	3.4781919025E0
132	7.1942999234E-1	7.2034064694E-1	4.1895924066E-86	8.538507142E-2	6.9320081009E-37	4.4950322282E1	7.6416349019E1	3.3113458414E0
133	7.003492378E-1	6.8989079145E-1	3.8087203696E-87	0.0	6.3018255462E-38	4.5143156512E1	7.6919556064E1	3.1518388165E0
134	6.8177454389E-1	6.6072809601E-1	3.4624730633E-88	0.0	5.7289323148E-39	4.5327839357E1	7.7404649061E1	2.9993530052E0
135	6.6369248885E-1	6.3279815047E-1	3.1477027848E-89	0.0	5.2081202862E-40	4.5504715387E1	7.7872309979E1	2.8535842208E0
136	6.4609000688E-1	6.0604884468E-1	2.8615479862E-90	7.6680763895E-2	4.7346548056E-41	4.5674114608E1	7.8323194182E1	2.7142413313E0
137	6.2895437873E-1	5.8043027128E-1	2.6014072602E-91	7.4647033235E-2	4.3042316415E-42	4.5836353075E1	7.8757931493E1	2.581045702E0
138	6.1227322248E-1	5.5589463254E-1	2.3649156911E-92	7.266724127E-2	3.9129378559E-43	4.5991733484E1	7.9177127215E1	2.4537306621E0
139	5.960344846E-1	5.3239615124E-1	2.1499233555E-93	7.0739957437E-2	3.5572162326E-44	4.6140545736E1	7.9581363114E1	2.3320409942E0
140	5.8022643126E-1	5.0989098519E-1	1.9544757777E-94	0.0	3.2338329387E-45	4.6283067475E1	7.9971198358E1	2.2157324455E0
141	5.6483763982E-1	4.8833714552E-1	1.7767961616E-95	6.7037380607E-2	2.9398481261E-46	4.6419564612E1	8.0347170418E1	2.1045712592E0
142	5.4985699059E-1	4.6769441826E-1	1.6152692378E-96	6.5259412191E-2	2.6725892056E-47	4.6550291814E1	8.0709795937E1	1.9983337267E0
143	5.3527365882E-1	4.4792428935E-1	1.4684265798E-97	6.3528599133E-2	2.4296265505E-48	4.6675492986E1	8.1059571559E1	1.8968057583E0
144	5.2107710682E-1	4.2898987278E-1	1.3349332544E-98	5.4635551512E-3	2.2087514096E-49	4.6795401721E1	8.1396974725E1	1.799782472E0
145	5.0725707641E-1	4.1085584177E-1	1.2135756858E-99	6.0203469635E-2	2.0079558269E-50	4.6910241738E1	8.1722464437E1	1.7070678007E0
146	4.9380358147E-1	3.9348836284E-1	1.1032506234E-100	5.8606750512E-2	1.8254143881E-51	4.7020227299E1	8.2036481992E1	1.6184741148E0
147	4.8070690073E-1	3.7685503271E-1	1.0029551122E-101	1.0322820312E-2	1.6594676255E-52	4.7125563608E1	8.2339451684E1	1.5338218622E0
148	4.6795757074E-1	3.6092481784E-1	9.1177737475E-103	5.5539233872E-2	1.5086069323E-53	4.7226447198E1	8.2631781482E1	1.4529392224E0
149	4.5554637905E-1	3.4566799651E-1	8.288885225E-104	5.406621982E-2	1.3714608475E-54	4.732306629E1	8.2913863675E1	1.3756617764E0
150	4.4346435755E-1	3.310561034E-1	7.5353502046E-105	5.2632273112E-2	1.2467825887E-55	4.7415601152E1	8.3186075493E1	1.3018321897E0
151	4.3170277596E-1	3.1706187643E-1	6.8503183678E-106	5.1236357603E-2	1.133438717E-56	4.7504224429E1	8.3448779704E1	1.2312999099E0
152	4.2025313557E-1	3.0365920596E-1	6.2275621525E-107	4.9877464628E-2	1.0303988336E-57	4.758910147E1	8.3702325186E1	1.1639208757E0
153	4.0910716305E-1	2.9082308602E-1	5.6614201387E-108	1.7142912527E-2	9.3672621237E-59	4.7670390635E1	8.3947047475E1	1.09955724E0
154	3.9825680452E-1	2.785295677E-1	5.1467455806E-109	0.0	8.5156928397E-60	4.7748243587E1	8.4183269295E1	1.0380771032E0
155	3.8769421968E-1	2.6675571443E-1	4.6788596187E-110	4.6013231293E-2	7.7415389452E-61	4.7822805581E1	8.4411301056E1	9.7935425914E-1
156	3.7741177619E-1	2.5547955919E-1	4.2535087443E-111	4.4792866308E-2	7.0377626775E-62	4.789421573E1	8.4631441349E1	9.2326795082E-1
157	3.6740204413E-1	2.4468006358E-1	3.8668261312E-112	2.0006197003E-2	6.3979660704E-63	4.7962607267E1	8.4843977402E1	8.6970263739E-1
158	3.5765779063E-1	2.3433707848E-1	3.5152964829E-113	0.0	5.8163327913E-64	4.8028107793E1	8.5049185533E1	8.185477706E-1
159	3.4817197466E-1	2.2443130653E-1	3.1957240754E-114	0.0	5.2875752648E-65	4.8090839517E1	8.5247331575E1	7.6969758078E-1
160	3.3893774193E-1	2.1494426609E-1	2.9052037049E-115	4.0226601072E-2	4.8068866044E-66	4.8150919478E1	8.5438671292E1	7.2305087216E-1
161	3.2994841993E-1	2.0585825676E-1	2.6410942772E-116	3.9159709354E-2	4.3698969131E-67	4.8208459771E1	8.5623450766E1	6.7851082673E-1
162	3.2119751313E-1	1.9715632636E-1	2.4009947974E-117	3.8121113785E-2	3.9726335573E-68	4.8263567752E1	8.5801906784E1	6.3598481655E-1
163	3.1267869828E-1	1.8882223933E-1	2.1827225431E-118	3.7110063895E-2	3.6114850521E-69	4.8316346238E1	8.5974267198E1	5.9538422406E-1
164	3.0438581981E-1	1.8084044637E-1	1.984293221E-119	2.2688431419E-2	3.2831682292E-70	4.8366893699E1	8.6140751274E1	5.5662427003E-1
165	2.9631288544E-1	1.7319605551E-1	1.8039029282E-120	3.5167698255E-2	2.9846983902E-71	4.8415304446E1	8.6301570029E1	5.1962384882E-1
166	2.884540618E-1	1.6587480426E-1	1.6399117529E-121	3.4234978984E-2	2.7133621729E-72	4.8461668799E1	8.645692655E1	4.8430537078E-1
167	2.8080367023E-1	1.5886303304E-1	1.4908288663E-122	3.3326997335E-2	2.4666928844E-73	4.8506073263E1	8.6607016305E1	4.5059461128E-1
168	2.7335618269E-1	1.5214765967E-1	1.3552989693E-123	2.324267252E-2	2.2424480768E-74	4.8548600685E1	8.675202744E1	4.1842056614E-1
169	2.6610621775E-1	1.4571615498E-1	1.2320899721E-124	1.4095586918E-2	2.0385891607E-75	4.858933041E1	8.6892141061E1	3.877153134E-1
170	2.590485367E-1	1.3955651942E-1	1.1200817928E-125	5.8325703489E-3	1.8532628734E-76	4.862833843E1	8.702753151E1	3.5841388081E-1
171	2.5217803979E-1	1.3365726069E-1	1.0182561753E-126	2.9929583374E-2	1.6847844303E-77	4.8665697524E1	8.7158366625E1	3.3045411911E-1
172	2.454897625E-1	1.2800737228E-1	9.256874321E-128	2.9135789621E-2	1.5316222094E-78	4.8701477395E1	8.7284807994E1	3.0377658063E-1
173	2.3897887201E-1	1.2259631294E-1	8.4153402918E-129	2.3231435716E-2	1.3923838267E-79	4.8735744798E1	8.7407011196E1	2.7832440315E-1
174	2.3264066364E-1	1.1741398701E-1	7.6503093562E-130	1.8023369123E-2	1.2658034788E-80	4.8768563667E1	8.7525126032E1	2.5404319865E-1
175	2.2647055752E-1	1.124507256E-1	6.9548266874E-131	2.6878507894E-2	1.1507304353E-81	4.8799995235E1	8.763929675E1	2.3088094688E-1
176	2.2046409523E-1	1.0769726853E-1	6.3225697159E-132	2.2941233555E-2	1.0461185776E-82	4.8830098144E1	8.7749662258E1	2.0878789344E-1
177	2.1461693661E-1	1.0314474705E-1	5.7477906508E-133	2.5471668759E-2	9.5101688868E-84	4.8858928559E1	8.7856356331E1	1.8771645221E-1
178	2.0892485659E-1	9.8784667339E-2	5.225264228E-134	2.4796108017E-2	8.6456080789E-85	4.888654027E1	8.7959507805E1	1.6762111199E-1
179	2.0338374217E-1	9.4608894588E-2	4.7502402073E-135	2.4138464528E-2	7.8596437081E-86	4.8912984794E1	8.8059240771E1	1.4845834711E-1
180	1.9798958943E-1	9.0609637875E-2	4.3184001884E-136	2.2310052738E-2	7.1451306437E-87	4.8938311469E1	8.8155674755E1	1.3018653183E-1
181	1.9273850066E-1	8.6779435608E-2	3.9258183531E-137	2.2875041101E-2	6.4955733125E-88	4.8962567548E1	8.8248924892E1	1.1276585848E-1
182	1.8762668149E-1	8.3111141607E-2	3.5689257755E-138	2.1912650181E-2	5.9050666477E-89	4.8985798287E1	8.8339102094E1	9.6158258999E-2
183	1.8265043823E-1	7.9597911773E-2	3.2444779778E-139	2.1341654541E-2	5.368242407E-90	4.9008047029E1	8.8426313216E1	8.0327329961E-2
184	1.7780617511E-1	7.6233191316E-2	2.9495254343E-140	2.1136207687E-2	4.88022037E-91	4.9029355284E1	8.8510661203E1	6.523826068E-2
